Year,Month,Day,Date,State,Strength,Injuries,Fatalities,Entire Event,State Segment
1954,10,22,10/22/1954,TX,1,1,0,TRUE,TRUE
1954,10,22,10/22/1954,OR,0,0,0,TRUE,TRUE
1954,10,22,10/22/1954,TX,3,25,0,TRUE,TRUE
1954,10,25,10/25/1954,OK,0,0,0,TRUE,TRUE
1954,10,26,10/26/1954,KS,1,0,0,TRUE,TRUE
1954,11,2,11/2/1954,NC,2,0,0,TRUE,TRUE
1954,11,28,11/28/1954,NC,1,0,0,TRUE,TRUE
1954,12,5,12/5/1954,AL,3,7,0,TRUE,FALSE
1954,12,5,12/5/1954,AL,3,4,0,FALSE,TRUE
1954,12,5,12/5/1954,GA,3,3,0,FALSE,TRUE
1954,12,5,12/5/1954,AL,3,26,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,2,2,0,TRUE,TRUE
1954,12,5,12/5/1954,AL,2,35,1,TRUE,FALSE
1954,12,5,12/5/1954,AL,2,3,0,FALSE,TRUE
1954,12,5,12/5/1954,GA,2,32,1,FALSE,TRUE
1954,12,5,12/5/1954,GA,1,0,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,2,7,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,2,0,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,1,6,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,1,0,0,TRUE,TRUE
1954,12,5,12/5/1954,AL,1,2,0,TRUE,TRUE
1954,12,5,12/5/1954,AL,2,0,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,2,0,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,2,0,0,TRUE,TRUE
1954,12,5,12/5/1954,GA,2,40,1,TRUE,TRUE
1954,12,28,12/28/1954,MS,3,25,0,TRUE,TRUE
1954,12,28,12/28/1954,MS,1,2,0,TRUE,TRUE
1954,12,29,12/29/1954,MS,2,9,0,TRUE,TRUE
1955,1,5,1/5/1955,OK,0,0,0,TRUE,TRUE
1955,1,8,1/8/1955,FL,1,0,0,TRUE,TRUE
1955,1,18,1/18/1955,CA,1,0,0,TRUE,TRUE
1955,2,1,2/1/1955,TN,2,0,0,TRUE,TRUE
1955,2,1,2/1/1955,TN,1,0,0,TRUE,TRUE
1955,2,19,2/19/1955,AR,1,0,0,TRUE,TRUE
1955,2,28,2/28/1955,OK,2,0,0,TRUE,TRUE
1955,3,1,3/1/1955,OH,1,1,0,TRUE,TRUE
1955,3,1,3/1/1955,IN,2,0,0,TRUE,TRUE
1955,3,1,3/1/1955,OH,3,6,1,TRUE,TRUE
1955,3,3,3/3/1955,IN,1,3,0,TRUE,TRUE
1955,3,4,3/4/1955,KY,3,2,0,TRUE,TRUE
1955,3,4,3/4/1955,IL,1,0,0,TRUE,TRUE
1955,3,4,3/4/1955,TN,2,4,0,TRUE,TRUE
1955,3,5,3/5/1955,TN,1,3,0,TRUE,TRUE
1955,3,5,3/5/1955,TN,2,0,0,TRUE,TRUE
1955,3,5,3/5/1955,TN,2,6,0,TRUE,TRUE
1955,3,11,3/11/1955,IN,2,0,0,TRUE,TRUE
1955,3,11,3/11/1955,IN,2,2,0,TRUE,TRUE
1955,3,11,3/11/1955,IN,2,3,0,TRUE,TRUE
1955,3,11,3/11/1955,OH,2,0,0,TRUE,TRUE
1955,3,11,3/11/1955,OH,2,1,0,TRUE,TRUE
1955,3,13,3/13/1955,SC,2,10,2,TRUE,TRUE
1955,3,14,3/14/1955,MO,3,1,0,TRUE,TRUE
1955,3,14,3/14/1955,MO,2,0,0,TRUE,TRUE
1955,3,14,3/14/1955,MO,1,0,0,TRUE,TRUE
1955,3,15,3/15/1955,KY,2,9,0,TRUE,TRUE
1955,3,16,3/16/1955,NC,2,1,1,TRUE,TRUE
1955,3,20,3/20/1955,TX,1,1,0,TRUE,TRUE
1955,3,20,3/20/1955,AR,2,0,0,TRUE,TRUE
1955,3,20,3/20/1955,TX,2,0,0,TRUE,TRUE
1955,3,20,3/20/1955,AR,2,1,0,TRUE,FALSE
1955,3,20,3/20/1955,AR,2,1,0,FALSE,TRUE
1955,3,20,3/20/1955,TX,1,1,0,TRUE,TRUE
1955,3,20,3/20/1955,MO,2,0,0,FALSE,TRUE
1955,3,20,3/20/1955,MO,3,17,0,TRUE,TRUE
1955,3,20,3/20/1955,TX,1,0,0,TRUE,TRUE
1955,3,20,3/20/1955,TN,1,2,0,TRUE,TRUE
1955,3,20,3/20/1955,TX,1,0,0,TRUE,TRUE
1955,3,21,3/21/1955,MS,2,0,0,TRUE,TRUE
1955,3,21,3/21/1955,AL,2,1,0,TRUE,TRUE
1955,3,21,3/21/1955,TN,1,0,0,TRUE,TRUE
1955,3,21,3/21/1955,TX,2,0,0,TRUE,TRUE
1955,3,22,3/22/1955,IN,1,0,0,TRUE,TRUE
1955,3,22,3/22/1955,OH,1,3,0,TRUE,TRUE
1955,3,22,3/22/1955,PA,3,0,1,TRUE,TRUE
1955,3,22,3/22/1955,VT,2,0,0,TRUE,TRUE
1955,3,25,3/25/1955,TN,1,0,0,TRUE,TRUE
1955,3,25,3/25/1955,TN,2,0,0,TRUE,TRUE
1955,3,31,3/31/1955,TX,2,0,0,TRUE,TRUE
1955,4,2,4/2/1955,GA,1,0,0,TRUE,TRUE
1955,4,2,4/2/1955,GA,1,0,0,TRUE,TRUE
1955,4,2,4/2/1955,GA,2,0,0,TRUE,TRUE
1955,4,2,4/2/1955,GA,1,1,0,TRUE,TRUE
1955,4,2,4/2/1955,FL,1,0,0,TRUE,TRUE
1955,4,2,4/2/1955,GA,1,0,0,TRUE,TRUE
1955,4,3,4/3/1955,IA,1,0,0,TRUE,TRUE
1955,4,4,4/4/1955,LA,1,0,0,TRUE,TRUE
1955,4,4,4/4/1955,IA,2,0,0,TRUE,TRUE
1955,4,4,4/4/1955,AR,2,0,0,TRUE,TRUE
1955,4,5,4/5/1955,TX,2,6,0,TRUE,TRUE
1955,4,5,4/5/1955,TX,2,0,0,TRUE,TRUE
1955,4,6,4/6/1955,TX,3,27,1,TRUE,TRUE
1955,4,6,4/6/1955,TX,3,0,0,TRUE,TRUE
1955,4,6,4/6/1955,TX,1,2,0,TRUE,TRUE
1955,4,6,4/6/1955,TX,3,0,0,TRUE,TRUE
1955,4,6,4/6/1955,TX,2,1,0,TRUE,TRUE
1955,4,6,4/6/1955,TX,2,0,0,TRUE,TRUE
1955,4,6,4/6/1955,TX,2,0,0,TRUE,TRUE
1955,4,6,4/6/1955,SC,1,0,0,TRUE,TRUE
1955,4,6,4/6/1955,CA,0,0,0,TRUE,TRUE
1955,4,10,4/10/1955,FL,2,0,0,TRUE,TRUE
1955,4,11,4/11/1955,OK,0,0,0,TRUE,TRUE
1955,4,11,4/11/1955,OK,0,0,0,TRUE,TRUE
1955,4,12,4/12/1955,OK,0,0,0,TRUE,TRUE
1955,4,12,4/12/1955,OK,2,0,0,TRUE,TRUE
1955,4,12,4/12/1955,TX,3,7,0,TRUE,TRUE
1955,4,12,4/12/1955,TX,1,0,0,TRUE,TRUE
1955,4,12,4/12/1955,TX,2,0,0,TRUE,TRUE
1955,4,12,4/12/1955,CO,1,0,0,TRUE,TRUE
1955,4,12,4/12/1955,KS,1,0,0,TRUE,TRUE
1955,4,12,4/12/1955,MS,2,0,0,TRUE,TRUE
1955,4,12,4/12/1955,MS,2,0,0,TRUE,TRUE
1955,4,12,4/12/1955,TX,0,0,0,TRUE,TRUE
1955,4,13,4/13/1955,GA,0,0,0,TRUE,TRUE
1955,4,14,4/14/1955,GA,0,0,0,TRUE,TRUE
1955,4,18,4/18/1955,WI,1,0,0,TRUE,TRUE
1955,4,18,4/18/1955,CA,0,0,0,TRUE,TRUE
1955,4,18,4/18/1955,WI,2,0,0,TRUE,TRUE
1955,4,18,4/18/1955,WI,2,0,0,TRUE,TRUE
1955,4,18,4/18/1955,IL,2,0,0,TRUE,TRUE
1955,4,18,4/18/1955,TX,3,0,0,TRUE,TRUE
1955,4,18,4/18/1955,WI,2,1,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,0,2,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,1,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,0,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,IA,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,SD,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,MN,2,0,0,TRUE,TRUE
1955,4,19,4/19/1955,IA,1,0,0,TRUE,TRUE
1955,4,21,4/21/1955,AR,2,2,1,TRUE,TRUE
1955,4,21,4/21/1955,AL,2,1,0,TRUE,TRUE
1955,4,21,4/21/1955,MS,1,0,0,TRUE,TRUE
1955,4,22,4/22/1955,MO,1,0,0,TRUE,TRUE
1955,4,22,4/22/1955,MO,3,0,0,TRUE,TRUE
1955,4,22,4/22/1955,MO,2,1,0,TRUE,TRUE
1955,4,22,4/22/1955,AR,2,0,0,TRUE,TRUE
1955,4,22,4/22/1955,MO,2,0,0,TRUE,TRUE
1955,4,22,4/22/1955,OK,1,2,0,TRUE,TRUE
1955,4,22,4/22/1955,MO,0,0,0,TRUE,TRUE
1955,4,22,4/22/1955,OK,2,0,0,TRUE,TRUE
1955,4,22,4/22/1955,TX,0,0,0,TRUE,TRUE
1955,4,23,4/23/1955,IL,2,0,0,TRUE,TRUE
1955,4,23,4/23/1955,OK,1,0,0,TRUE,TRUE
1955,4,23,4/23/1955,OK,1,0,0,TRUE,TRUE
1955,4,23,4/23/1955,IA,2,0,0,TRUE,TRUE
1955,4,23,4/23/1955,MO,2,1,0,TRUE,TRUE
1955,4,23,4/23/1955,MO,2,0,0,TRUE,TRUE
1955,4,23,4/23/1955,IA,3,0,0,TRUE,TRUE
1955,4,23,4/23/1955,MO,2,0,0,TRUE,TRUE
1955,4,23,4/23/1955,MO,1,0,0,TRUE,TRUE
1955,4,23,4/23/1955,IL,1,0,0,TRUE,TRUE
1955,4,23,4/23/1955,MO,1,0,0,TRUE,TRUE
1955,4,24,4/24/1955,TN,2,0,0,TRUE,TRUE
1955,4,24,4/24/1955,TN,1,0,0,TRUE,TRUE
1955,4,24,4/24/1955,AL,4,20,5,TRUE,TRUE
1955,4,24,4/24/1955,KY,1,2,0,TRUE,TRUE
1955,4,26,4/26/1955,OK,1,0,0,TRUE,TRUE
1955,4,26,4/26/1955,MO,1,0,0,TRUE,TRUE
1955,4,26,4/26/1955,OK,1,0,0,TRUE,TRUE
1955,4,26,4/26/1955,OK,2,0,0,TRUE,TRUE
1955,4,26,4/26/1955,OK,0,0,0,TRUE,TRUE
1955,4,26,4/26/1955,OK,2,0,0,TRUE,TRUE
1955,4,27,4/27/1955,KS,2,0,0,TRUE,TRUE
1955,4,27,4/27/1955,KS,2,0,0,TRUE,TRUE
1955,4,27,4/27/1955,KS,0,0,0,TRUE,TRUE
1955,4,27,4/27/1955,KS,1,0,0,TRUE,TRUE
1955,4,27,4/27/1955,KS,0,0,0,TRUE,TRUE
1955,4,27,4/27/1955,MN,1,0,0,TRUE,TRUE
1955,4,27,4/27/1955,KS,1,0,0,TRUE,TRUE
1955,4,27,4/27/1955,OK,1,1,0,TRUE,TRUE
1955,4,27,4/27/1955,OK,0,0,0,TRUE,TRUE
1955,4,27,4/27/1955,NE,1,0,0,TRUE,TRUE
1955,4,28,4/28/1955,IL,1,3,0,TRUE,TRUE
1955,5,2,5/2/1955,NE,1,0,0,TRUE,TRUE
1955,5,2,5/2/1955,NE,2,0,0,TRUE,TRUE
1955,5,3,5/3/1955,WI,3,2,0,TRUE,TRUE
1955,5,5,5/5/1955,NC,1,0,0,TRUE,TRUE
1955,5,5,5/5/1955,TX,2,1,0,TRUE,TRUE
1955,5,6,5/6/1955,IA,2,0,0,TRUE,TRUE
1955,5,6,5/6/1955,KS,1,0,0,TRUE,TRUE
1955,5,6,5/6/1955,TX,2,1,1,TRUE,TRUE
1955,5,6,5/6/1955,TX,0,0,0,TRUE,TRUE
1955,5,6,5/6/1955,TX,2,0,0,TRUE,TRUE
1955,5,8,5/8/1955,TX,1,0,0,TRUE,TRUE
1955,5,8,5/8/1955,GA,0,0,0,TRUE,TRUE
1955,5,8,5/8/1955,OK,1,0,0,TRUE,TRUE
1955,5,9,5/9/1955,CO,1,0,0,TRUE,TRUE
1955,5,10,5/10/1955,TX,0,0,0,TRUE,TRUE
1955,5,10,5/10/1955,TX,0,0,0,TRUE,TRUE
1955,5,10,5/10/1955,TX,0,0,0,TRUE,TRUE
1955,5,10,5/10/1955,AR,2,0,0,TRUE,TRUE
1955,5,10,5/10/1955,AR,1,0,0,TRUE,TRUE
1955,5,10,5/10/1955,TX,1,0,0,TRUE,TRUE
1955,5,10,5/10/1955,TX,0,0,0,TRUE,TRUE
1955,5,10,5/10/1955,TX,0,0,0,TRUE,TRUE
1955,5,11,5/11/1955,OK,0,0,0,TRUE,TRUE
1955,5,11,5/11/1955,TX,1,0,0,TRUE,TRUE
1955,5,11,5/11/1955,TX,0,0,0,TRUE,TRUE
1955,5,11,5/11/1955,KS,0,0,0,TRUE,TRUE
1955,5,11,5/11/1955,OK,0,0,0,TRUE,TRUE
1955,5,11,5/11/1955,OK,0,0,0,TRUE,TRUE
1955,5,11,5/11/1955,TX,1,0,0,TRUE,TRUE
1955,5,11,5/11/1955,TX,2,0,0,TRUE,TRUE
1955,5,11,5/11/1955,KS,2,0,0,TRUE,TRUE
1955,5,12,5/12/1955,TN,1,1,0,TRUE,TRUE
1955,5,12,5/12/1955,CO,1,0,0,TRUE,TRUE
1955,5,12,5/12/1955,TN,1,0,0,TRUE,TRUE
1955,5,15,5/15/1955,CO,0,0,0,TRUE,TRUE
1955,5,15,5/15/1955,CO,1,0,0,TRUE,TRUE
1955,5,15,5/15/1955,TX,0,0,0,TRUE,TRUE
1955,5,15,5/15/1955,TX,0,0,0,TRUE,TRUE
1955,5,16,5/16/1955,TX,1,0,0,TRUE,TRUE
1955,5,16,5/16/1955,TX,1,0,0,TRUE,TRUE
1955,5,17,5/17/1955,TX,1,0,0,TRUE,TRUE
1955,5,17,5/17/1955,TX,1,0,0,TRUE,TRUE
1955,5,18,5/18/1955,TX,2,0,0,TRUE,TRUE
1955,5,18,5/18/1955,TX,0,0,0,TRUE,TRUE
1955,5,18,5/18/1955,TX,1,0,0,TRUE,TRUE
1955,5,18,5/18/1955,NM,1,0,0,TRUE,TRUE
1955,5,18,5/18/1955,TX,1,0,0,TRUE,TRUE
1955,5,18,5/18/1955,TX,2,0,0,TRUE,TRUE
1955,5,19,5/19/1955,TX,2,0,0,TRUE,TRUE
1955,5,19,5/19/1955,OK,0,0,0,TRUE,TRUE
1955,5,19,5/19/1955,TX,2,0,0,TRUE,TRUE
1955,5,19,5/19/1955,TX,1,0,0,TRUE,TRUE
1955,5,19,5/19/1955,TX,0,0,0,TRUE,TRUE
1955,5,20,5/20/1955,AR,1,0,0,TRUE,TRUE
1955,5,21,5/21/1955,GA,1,2,0,TRUE,TRUE
1955,5,22,5/22/1955,GA,0,0,0,TRUE,TRUE
1955,5,22,5/22/1955,TX,2,0,0,TRUE,TRUE
1955,5,22,5/22/1955,TX,1,0,0,TRUE,TRUE
1955,5,22,5/22/1955,TX,2,0,0,TRUE,TRUE
1955,5,22,5/22/1955,TX,0,0,0,TRUE,TRUE
1955,5,22,5/22/1955,OK,0,0,0,TRUE,TRUE
1955,5,23,5/23/1955,TX,2,0,0,TRUE,TRUE
1955,5,23,5/23/1955,LA,2,0,0,TRUE,TRUE
1955,5,24,5/24/1955,GA,1,0,0,TRUE,TRUE
1955,5,24,5/24/1955,GA,0,0,3,TRUE,TRUE
1955,5,25,5/25/1955,OK,0,0,0,TRUE,TRUE
1955,5,25,5/25/1955,TX,4,18,2,TRUE,FALSE
1955,5,25,5/25/1955,TX,4,10,0,FALSE,TRUE
1955,5,25,5/25/1955,OK,4,8,2,FALSE,TRUE
1955,5,25,5/25/1955,OK,1,0,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,1,0,0,TRUE,TRUE
1955,5,25,5/25/1955,TX,0,0,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,0,0,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,1,0,0,TRUE,TRUE
1955,5,25,5/25/1955,KS,1,1,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,2,1,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,3,1,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,2,0,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,5,280,20,TRUE,FALSE
1955,5,25,5/25/1955,OK,5,280,20,FALSE,TRUE
1955,5,25,5/25/1955,KS,5,0,0,FALSE,TRUE
1955,5,25,5/25/1955,OK,5,273,80,TRUE,FALSE
1955,5,25,5/25/1955,OK,5,0,0,FALSE,TRUE
1955,5,25,5/25/1955,KS,5,273,80,FALSE,TRUE
1955,5,25,5/25/1955,TX,1,0,0,TRUE,TRUE
1955,5,25,5/25/1955,OK,1,0,0,TRUE,TRUE
1955,5,25,5/25/1955,TX,2,0,0,TRUE,TRUE
1955,5,26,5/26/1955,KS,2,0,0,TRUE,TRUE
1955,5,26,5/26/1955,TX,2,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,OK,1,2,0,TRUE,TRUE
1955,5,26,5/26/1955,MO,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,TX,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,MO,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,IL,2,0,0,TRUE,TRUE
1955,5,26,5/26/1955,KS,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,IL,2,1,0,TRUE,TRUE
1955,5,26,5/26/1955,IL,1,2,0,TRUE,TRUE
1955,5,26,5/26/1955,IL,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,AR,3,3,0,TRUE,TRUE
1955,5,26,5/26/1955,NE,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,AR,2,0,0,TRUE,TRUE
1955,5,26,5/26/1955,NE,2,0,0,TRUE,TRUE
1955,5,26,5/26/1955,KS,2,1,0,TRUE,TRUE
1955,5,26,5/26/1955,MO,0,1,0,TRUE,TRUE
1955,5,26,5/26/1955,KS,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,KS,0,0,0,TRUE,TRUE
1955,5,26,5/26/1955,MO,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,MO,1,0,0,TRUE,TRUE
1955,5,26,5/26/1955,MO,2,2,0,TRUE,TRUE
1955,5,26,5/26/1955,AR,2,7,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,MO,1,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,2,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,1,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,1,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,MO,1,0,0,TRUE,TRUE
1955,5,27,5/27/1955,OK,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,OK,1,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,KS,1,0,0,TRUE,TRUE
1955,5,27,5/27/1955,OK,0,0,0,TRUE,TRUE
1955,5,27,5/27/1955,OK,0,0,0,TRUE,TRUE
1955,5,28,5/28/1955,OK,0,0,0,TRUE,TRUE
1955,5,28,5/28/1955,MI,1,0,0,TRUE,TRUE
1955,5,28,5/28/1955,MI,2,1,0,TRUE,TRUE
1955,5,28,5/28/1955,IN,2,3,0,TRUE,TRUE
1955,5,28,5/28/1955,WI,1,0,0,TRUE,TRUE
1955,5,28,5/28/1955,WI,1,4,0,TRUE,TRUE
1955,5,28,5/28/1955,MI,0,0,0,TRUE,TRUE
1955,5,30,5/30/1955,NC,1,0,0,TRUE,TRUE
1955,5,30,5/30/1955,FL,0,0,0,TRUE,TRUE
1955,5,30,5/30/1955,TX,2,0,0,TRUE,TRUE
1955,5,30,5/30/1955,OK,1,0,0,TRUE,TRUE
1955,6,1,6/1/1955,UT,1,0,0,TRUE,TRUE
1955,6,1,6/1/1955,TX,1,0,0,TRUE,TRUE
1955,6,1,6/1/1955,FL,0,0,0,TRUE,TRUE
1955,6,1,6/1/1955,OK,1,2,0,TRUE,TRUE
1955,6,1,6/1/1955,OK,0,0,0,TRUE,TRUE
1955,6,1,6/1/1955,KS,0,0,0,TRUE,TRUE
1955,6,1,6/1/1955,TX,0,0,0,TRUE,TRUE
1955,6,2,6/2/1955,OK,0,0,0,TRUE,TRUE
1955,6,2,6/2/1955,NE,2,0,0,TRUE,TRUE
1955,6,2,6/2/1955,NE,0,0,0,TRUE,TRUE
1955,6,2,6/2/1955,KS,1,0,0,TRUE,TRUE
1955,6,3,6/3/1955,KS,0,0,0,TRUE,TRUE
1955,6,3,6/3/1955,ND,0,0,0,TRUE,TRUE
1955,6,3,6/3/1955,TX,0,0,0,TRUE,TRUE
1955,6,3,6/3/1955,KS,1,0,0,TRUE,TRUE
1955,6,3,6/3/1955,TX,1,0,0,TRUE,TRUE
1955,6,3,6/3/1955,OK,1,0,0,TRUE,TRUE
1955,6,3,6/3/1955,KS,0,0,0,TRUE,TRUE
1955,6,3,6/3/1955,OK,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,CO,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,4,0,0,TRUE,FALSE
1955,6,4,6/4/1955,KS,4,0,0,FALSE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,TX,2,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,4,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,NE,4,0,0,FALSE,TRUE
1955,6,4,6/4/1955,KS,3,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,NE,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,OK,2,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,3,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,OK,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,NE,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,OK,1,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,4,6/4/1955,KS,0,0,0,TRUE,TRUE
1955,6,5,6/5/1955,KS,0,0,0,TRUE,TRUE
1955,6,5,6/5/1955,MI,0,0,0,TRUE,TRUE
1955,6,5,6/5/1955,TX,1,0,0,TRUE,TRUE
1955,6,5,6/5/1955,TX,2,0,0,TRUE,TRUE
1955,6,5,6/5/1955,TX,2,0,0,TRUE,TRUE
1955,6,5,6/5/1955,TX,1,0,0,TRUE,TRUE
1955,6,6,6/6/1955,MI,1,0,0,TRUE,TRUE
1955,6,7,6/7/1955,MI,2,0,0,TRUE,TRUE
1955,6,8,6/8/1955,OK,1,0,0,TRUE,TRUE
1955,6,8,6/8/1955,TX,0,1,0,TRUE,TRUE
1955,6,8,6/8/1955,TX,1,0,0,TRUE,TRUE
1955,6,10,6/10/1955,AR,1,0,0,TRUE,TRUE
1955,6,11,6/11/1955,SC,0,0,0,TRUE,TRUE
1955,6,11,6/11/1955,VA,1,0,0,TRUE,TRUE
1955,6,11,6/11/1955,NC,2,0,0,TRUE,TRUE
1955,6,11,6/11/1955,IN,1,0,0,TRUE,TRUE
1955,6,12,6/12/1955,KS,0,0,0,TRUE,TRUE
1955,6,12,6/12/1955,KS,0,0,0,TRUE,TRUE
1955,6,13,6/13/1955,AZ,1,0,0,TRUE,TRUE
1955,6,14,6/14/1955,OK,2,0,0,TRUE,TRUE
1955,6,15,6/15/1955,OK,2,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,0,0,0,TRUE,TRUE
1955,6,16,6/16/1955,UT,2,0,0,TRUE,TRUE
1955,6,16,6/16/1955,UT,0,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,2,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,0,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,1,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,0,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,0,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,1,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,0,0,0,TRUE,TRUE
1955,6,16,6/16/1955,TX,1,0,0,TRUE,TRUE
